"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Housing_Problems","Household_Income","Disability_Status"
"Fluvanna County, Virginia","85.0","88.0","45.0","05000US51065","51","065","D","Renter","Yes","30% AMI or less","Disabled"
"Fluvanna County, Virginia","195.0","150.0","46.0","05000US51065","51","065","D","Renter","Yes","30% AMI or less","Not disabled"
"Fluvanna County, Virginia","150.0","111.0","47.0","05000US51065","51","065","S","Renter","Yes","30.1-50% AMI","All"
"Fluvanna County, Virginia","0.0","161.0","48.0","05000US51065","51","065","D","Renter","Yes","30.1-50% AMI","Disabled"
"Fluvanna County, Virginia","150.0","111.0","49.0","05000US51065","51","065","D","Renter","Yes","30.1-50% AMI","Not disabled"
"Fluvanna County, Virginia","60.0","76.0","50.0","05000US51065","51","065","S","Renter","Yes","50.1-80% AMI","All"
"Fluvanna County, Virginia","0.0","161.0","51.0","05000US51065","51","065","D","Renter","Yes","50.1-80% AMI","Disabled"
"Fluvanna County, Virginia","60.0","76.0","52.0","05000US51065","51","065","D","Renter","Yes","50.1-80% AMI","Not disabled"
"Fluvanna County, Virginia","0.0","161.0","53.0","05000US51065","51","065","S","Renter","Yes","80.1% AMI and above","All"
"Fluvanna County, Virginia","0.0","161.0","54.0","05000US51065","51","065","D","Renter","Yes","80.1% AMI and above","Disabled"
"Fluvanna County, Virginia","0.0","161.0","55.0","05000US51065","51","065","D","Renter","Yes","80.1% AMI and above","Not disabled"
"Fluvanna County, Virginia","1130.0","352.0","56.0","05000US51065","51","065","S","Renter","No","All","All"
"Fluvanna County, Virginia","35.0","48.0","57.0","05000US51065","51","065","S","Renter","No","30% AMI or less","All"
"Fluvanna County, Virginia","35.0","48.0","58.0","05000US51065","51","065","D","Renter","No","30% AMI or less","Disabled"
"Fluvanna County, Virginia","0.0","161.0","59.0","05000US51065","51","065","D","Renter","No","30% AMI or less","Not disabled"
"Fluvanna County, Virginia","85.0","70.0","60.0","05000US51065","51","065","S","Renter","No","30.1-50% AMI","All"
"Fluvanna County, Virginia","15.0","23.0","61.0","05000US51065","51","065","D","Renter","No","30.1-50% AMI","Disabled"
"Fluvanna County, Virginia","70.0","72.0","62.0","05000US51065","51","065","D","Renter","No","30.1-50% AMI","Not disabled"
"Fluvanna County, Virginia","80.0","66.0","63.0","05000US51065","51","065","S","Renter","No","50.1-80% AMI","All"
"Fluvanna County, Virginia","0.0","161.0","64.0","05000US51065","51","065","D","Renter","No","50.1-80% AMI","Disabled"
"Fluvanna County, Virginia","80.0","66.0","65.0","05000US51065","51","065","D","Renter","No","50.1-80% AMI","Not disabled"
"Fluvanna County, Virginia","930.0","339.0","66.0","05000US51065","51","065","S","Renter","No","80.1% AMI and above","All"
"Fluvanna County, Virginia","20.0","34.0","67.0","05000US51065","51","065","D","Renter","No","80.1% AMI and above","Disabled"
"Fluvanna County, Virginia","915.0","341.0","68.0","05000US51065","51","065","D","Renter","No","80.1% AMI and above","Not disabled"
"Fluvanna County, Virginia","270.0","150.0","69.0","05000US51065","51","065","S","Renter","N/A","All","All"
"Fluvanna County, Virginia","55.0","67.0","70.0","05000US51065","51","065","S","Renter","N/A","30% AMI or less","All"
"Fluvanna County, Virginia","40.0","62.0","71.0","05000US51065","51","065","D","Renter","N/A","30% AMI or less","Disabled"
"Fluvanna County, Virginia","15.0","31.0","72.0","05000US51065","51","065","D","Renter","N/A","30% AMI or less","Not disabled"
"Fluvanna County, Virginia","60.0","88.0","73.0","05000US51065","51","065","S","Renter","N/A","30.1-50% AMI","All"
"Fluvanna County, Virginia","0.0","161.0","74.0","05000US51065","51","065","D","Renter","N/A","30.1-50% AMI","Disabled"
"Fluvanna County, Virginia","60.0","88.0","75.0","05000US51065","51","065","D","Renter","N/A","30.1-50% AMI","Not disabled"
"Fluvanna County, Virginia","20.0","32.0","76.0","05000US51065","51","065","S","Renter","N/A","50.1-80% AMI","All"
"Fluvanna County, Virginia","0.0","161.0","77.0","05000US51065","51","065","D","Renter","N/A","50.1-80% AMI","Disabled"
"Fluvanna County, Virginia","20.0","32.0","78.0","05000US51065","51","065","D","Renter","N/A","50.1-80% AMI","Not disabled"
"Fluvanna County, Virginia","135.0","111.0","79.0","05000US51065","51","065","S","Renter","N/A","80.1% AMI and above","All"
"Fluvanna County, Virginia","0.0","161.0","80.0","05000US51065","51","065","D","Renter","N/A","80.1% AMI and above","Disabled"
"Fluvanna County, Virginia","135.0","111.0","81.0","05000US51065","51","065","D","Renter","N/A","80.1% AMI and above","Not disabled"
"Franklin County, Virginia","20700.0","645.0","1.0","05000US51067","51","067","T","All","All","All","All"
"Franklin County, Virginia","16825.0","623.0","2.0","05000US51067","51","067","S","Owner","All","All","All"
"Franklin County, Virginia","3840.0","614.0","3.0","05000US51067","51","067","S","Owner","Yes","All","All"
"Franklin County, Virginia","845.0","272.0","4.0","05000US51067","51","067","S","Owner","Yes","30% AMI or less","All"
"Franklin County, Virginia","180.0","149.0","5.0","05000US51067","51","067","D","Owner","Yes","30% AMI or less","Disabled"
"Franklin County, Virginia","665.0","222.0","6.0","05000US51067","51","067","D","Owner","Yes","30% AMI or less","Not disabled"
"Franklin County, Virginia","685.0","219.0","7.0","05000US51067","51","067","S","Owner","Yes","30.1-50% AMI","All"
"Franklin County, Virginia","110.0","85.0","8.0","05000US51067","51","067","D","Owner","Yes","30.1-50% AMI","Disabled"
"Franklin County, Virginia","575.0","203.0","9.0","05000US51067","51","067","D","Owner","Yes","30.1-50% AMI","Not disabled"
"Franklin County, Virginia","855.0","290.0","10.0","05000US51067","51","067","S","Owner","Yes","50.1-80% AMI","All"
"Franklin County, Virginia","110.0","120.0","11.0","05000US51067","51","067","D","Owner","Yes","50.1-80% AMI","Disabled"
"Franklin County, Virginia","745.0","251.0","12.0","05000US51067","51","067","D","Owner","Yes","50.1-80% AMI","Not disabled"
"Franklin County, Virginia","1450.0","370.0","13.0","05000US51067","51","067","S","Owner","Yes","80.1% AMI and above","All"
"Franklin County, Virginia","100.0","83.0","14.0","05000US51067","51","067","D","Owner","Yes","80.1% AMI and above","Disabled"
"Franklin County, Virginia","1350.0","364.0","15.0","05000US51067","51","067","D","Owner","Yes","80.1% AMI and above","Not disabled"
"Franklin County, Virginia","12920.0","785.0","16.0","05000US51067","51","067","S","Owner","No","All","All"
"Franklin County, Virginia","490.0","232.0","17.0","05000US51067","51","067","S","Owner","No","30% AMI or less","All"
"Franklin County, Virginia","140.0","122.0","18.0","05000US51067","51","067","D","Owner","No","30% AMI or less","Disabled"
"Franklin County, Virginia","350.0","178.0","19.0","05000US51067","51","067","D","Owner","No","30% AMI or less","Not disabled"
"Franklin County, Virginia","1220.0","277.0","20.0","05000US51067","51","067","S","Owner","No","30.1-50% AMI","All"
"Franklin County, Virginia","220.0","140.0","21.0","05000US51067","51","067","D","Owner","No","30.1-50% AMI","Disabled"
"Franklin County, Virginia","1000.0","257.0","22.0","05000US51067","51","067","D","Owner","No","30.1-50% AMI","Not disabled"
"Franklin County, Virginia","1995.0","435.0","23.0","05000US51067","51","067","S","Owner","No","50.1-80% AMI","All"
"Franklin County, Virginia","260.0","123.0","24.0","05000US51067","51","067","D","Owner","No","50.1-80% AMI","Disabled"
"Franklin County, Virginia","1735.0","431.0","25.0","05000US51067","51","067","D","Owner","No","50.1-80% AMI","Not disabled"
"Franklin County, Virginia","9215.0","683.0","26.0","05000US51067","51","067","S","Owner","No","80.1% AMI and above","All"
"Franklin County, Virginia","700.0","226.0","27.0","05000US51067","51","067","D","Owner","No","80.1% AMI and above","Disabled"
"Franklin County, Virginia","8515.0","674.0","28.0","05000US51067","51","067","D","Owner","No","80.1% AMI and above","Not disabled"
"Franklin County, Virginia","65.0","65.0","29.0","05000US51067","51","067","S","Owner","N/A","All","All"
"Franklin County, Virginia","65.0","65.0","30.0","05000US51067","51","067","S","Owner","N/A","30% AMI or less","All"
"Franklin County, Virginia","0.0","161.0","31.0","05000US51067","51","067","D","Owner","N/A","30% AMI or less","Disabled"
"Franklin County, Virginia","65.0","65.0","32.0","05000US51067","51","067","D","Owner","N/A","30% AMI or less","Not disabled"
"Franklin County, Virginia","0.0","161.0","33.0","05000US51067","51","067","S","Owner","N/A","30.1-50% AMI","All"
"Franklin County, Virginia","0.0","161.0","34.0","05000US51067","51","067","D","Owner","N/A","30.1-50% AMI","Disabled"
"Franklin County, Virginia","0.0","161.0","35.0","05000US51067","51","067","D","Owner","N/A","30.1-50% AMI","Not disabled"
"Franklin County, Virginia","0.0","161.0","36.0","05000US51067","51","067","S","Owner","N/A","50.1-80% AMI","All"
"Franklin County, Virginia","0.0","161.0","37.0","05000US51067","51","067","D","Owner","N/A","50.1-80% AMI","Disabled"
"Franklin County, Virginia","0.0","161.0","38.0","05000US51067","51","067","D","Owner","N/A","50.1-80% AMI","Not disabled"
"Franklin County, Virginia","0.0","161.0","39.0","05000US51067","51","067","S","Owner","N/A","80.1% AMI and above","All"
"Franklin County, Virginia","0.0","161.0","40.0","05000US51067","51","067","D","Owner","N/A","80.1% AMI and above","Disabled"
"Franklin County, Virginia","0.0","161.0","41.0","05000US51067","51","067","D","Owner","N/A","80.1% AMI and above","Not disabled"
"Franklin County, Virginia","3875.0","538.0","42.0","05000US51067","51","067","S","Renter","All","All","All"
"Franklin County, Virginia","1130.0","312.0","43.0","05000US51067","51","067","S","Renter","Yes","All","All"
"Franklin County, Virginia","795.0","275.0","44.0","05000US51067","51","067","S","Renter","Yes","30% AMI or less","All"
"Franklin County, Virginia","90.0","98.0","45.0","05000US51067","51","067","D","Renter","Yes","30% AMI or less","Disabled"
"Franklin County, Virginia","700.0","265.0","46.0","05000US51067","51","067","D","Renter","Yes","30% AMI or less","Not disabled"
"Franklin County, Virginia","180.0","110.0","47.0","05000US51067","51","067","S","Renter","Yes","30.1-50% AMI","All"
"Franklin County, Virginia","25.0","43.0","48.0","05000US51067","51","067","D","Renter","Yes","30.1-50% AMI","Disabled"
"Franklin County, Virginia","155.0","106.0","49.0","05000US51067","51","067","D","Renter","Yes","30.1-50% AMI","Not disabled"
"Franklin County, Virginia","130.0","109.0","50.0","05000US51067","51","067","S","Renter","Yes","50.1-80% AMI","All"
"Franklin County, Virginia","15.0","25.0","51.0","05000US51067","51","067","D","Renter","Yes","50.1-80% AMI","Disabled"
"Franklin County, Virginia","115.0","104.0","52.0","05000US51067","51","067","D","Renter","Yes","50.1-80% AMI","Not disabled"
"Franklin County, Virginia","25.0","43.0","53.0","05000US51067","51","067","S","Renter","Yes","80.1% AMI and above","All"
"Franklin County, Virginia","0.0","161.0","54.0","05000US51067","51","067","D","Renter","Yes","80.1% AMI and above","Disabled"
"Franklin County, Virginia","25.0","43.0","55.0","05000US51067","51","067","D","Renter","Yes","80.1% AMI and above","Not disabled"
"Franklin County, Virginia","2130.0","475.0","56.0","05000US51067","51","067","S","Renter","No","All","All"
"Franklin County, Virginia","30.0","54.0","57.0","05000US51067","51","067","S","Renter","No","30% AMI or less","All"
"Franklin County, Virginia","30.0","54.0","58.0","05000US51067","51","067","D","Renter","No","30% AMI or less","Disabled"
"Franklin County, Virginia","0.0","161.0","59.0","05000US51067","51","067","D","Renter","No","30% AMI or less","Not disabled"
"Franklin County, Virginia","75.0","74.0","60.0","05000US51067","51","067","S","Renter","No","30.1-50% AMI","All"
"Franklin County, Virginia","0.0","161.0","61.0","05000US51067","51","067","D","Renter","No","30.1-50% AMI","Disabled"
"Franklin County, Virginia","75.0","74.0","62.0","05000US51067","51","067","D","Renter","No","30.1-50% AMI","Not disabled"
"Franklin County, Virginia","800.0","286.0","63.0","05000US51067","51","067","S","Renter","No","50.1-80% AMI","All"
"Franklin County, Virginia","70.0","66.0","64.0","05000US51067","51","067","D","Renter","No","50.1-80% AMI","Disabled"
"Franklin County, Virginia","735.0","272.0","65.0","05000US51067","51","067","D","Renter","No","50.1-80% AMI","Not disabled"
"Franklin County, Virginia","1220.0","364.0","66.0","05000US51067","51","067","S","Renter","No","80.1% AMI and above","All"
"Franklin County, Virginia","115.0","118.0","67.0","05000US51067","51","067","D","Renter","No","80.1% AMI and above","Disabled"
"Franklin County, Virginia","1105.0","352.0","68.0","05000US51067","51","067","D","Renter","No","80.1% AMI and above","Not disabled"
"Franklin County, Virginia","615.0","211.0","69.0","05000US51067","51","067","S","Renter","N/A","All","All"
"Franklin County, Virginia","95.0","83.0","70.0","05000US51067","51","067","S","Renter","N/A","30% AMI or less","All"
"Franklin County, Virginia","0.0","161.0","71.0","05000US51067","51","067","D","Renter","N/A","30% AMI or less","Disabled"
"Franklin County, Virginia","95.0","83.0","72.0","05000US51067","51","067","D","Renter","N/A","30% AMI or less","Not disabled"
"Franklin County, Virginia","140.0","111.0","73.0","05000US51067","51","067","S","Renter","N/A","30.1-50% AMI","All"
"Franklin County, Virginia","25.0","40.0","74.0","05000US51067","51","067","D","Renter","N/A","30.1-50% AMI","Disabled"
"Franklin County, Virginia","115.0","105.0","75.0","05000US51067","51","067","D","Renter","N/A","30.1-50% AMI","Not disabled"
"Franklin County, Virginia","210.0","119.0","76.0","05000US51067","51","067","S","Renter","N/A","50.1-80% AMI","All"
"Franklin County, Virginia","0.0","161.0","77.0","05000US51067","51","067","D","Renter","N/A","50.1-80% AMI","Disabled"
"Franklin County, Virginia","210.0","119.0","78.0","05000US51067","51","067","D","Renter","N/A","50.1-80% AMI","Not disabled"
"Franklin County, Virginia","170.0","137.0","79.0","05000US51067","51","067","S","Renter","N/A","80.1% AMI and above","All"
"Franklin County, Virginia","0.0","161.0","80.0","05000US51067","51","067","D","Renter","N/A","80.1% AMI and above","Disabled"
"Franklin County, Virginia","170.0","137.0","81.0","05000US51067","51","067","D","Renter","N/A","80.1% AMI and above","Not disabled"
"Frederick County, Virginia","26545.0","470.0","1.0","05000US51069","51","069","T","All","All","All","All"
"Frederick County, Virginia","20985.0","674.0","2.0","05000US51069","51","069","S","Owner","All","All","All"
"Frederick County, Virginia","5775.0","622.0","3.0","05000US51069","51","069","S","Owner","Yes","All","All"
"Frederick County, Virginia","975.0","288.0","4.0","05000US51069","51","069","S","Owner","Yes","30% AMI or less","All"
"Frederick County, Virginia","170.0","105.0","5.0","05000US51069","51","069","D","Owner","Yes","30% AMI or less","Disabled"
"Frederick County, Virginia","805.0","279.0","6.0","05000US51069","51","069","D","Owner","Yes","30% AMI or less","Not disabled"
"Frederick County, Virginia","710.0","294.0","7.0","05000US51069","51","069","S","Owner","Yes","30.1-50% AMI","All"
"Frederick County, Virginia","40.0","45.0","8.0","05000US51069","51","069","D","Owner","Yes","30.1-50% AMI","Disabled"
"Frederick County, Virginia","675.0","288.0","9.0","05000US51069","51","069","D","Owner","Yes","30.1-50% AMI","Not disabled"
"Frederick County, Virginia","1125.0","302.0","10.0","05000US51069","51","069","S","Owner","Yes","50.1-80% AMI","All"
"Frederick County, Virginia","90.0","76.0","11.0","05000US51069","51","069","D","Owner","Yes","50.1-80% AMI","Disabled"
"Frederick County, Virginia","1040.0","288.0","12.0","05000US51069","51","069","D","Owner","Yes","50.1-80% AMI","Not disabled"
"Frederick County, Virginia","2965.0","414.0","13.0","05000US51069","51","069","S","Owner","Yes","80.1% AMI and above","All"
"Frederick County, Virginia","240.0","115.0","14.0","05000US51069","51","069","D","Owner","Yes","80.1% AMI and above","Disabled"
"Frederick County, Virginia","2725.0","428.0","15.0","05000US51069","51","069","D","Owner","Yes","80.1% AMI and above","Not disabled"
