"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Overcrowding","Household_Income","Family_Structure"
"Mecklenburg County, Virginia","0.0","161.0","114.0","05000US51117","51","117","S","Renter","Severe overcrowding","30.1-50% AMI","All"
"Mecklenburg County, Virginia","0.0","161.0","115.0","05000US51117","51","117","D","Renter","Severe overcrowding","30.1-50% AMI","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","116.0","05000US51117","51","117","D","Renter","Severe overcrowding","30.1-50% AMI","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","117.0","05000US51117","51","117","D","Renter","Severe overcrowding","30.1-50% AMI","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","118.0","05000US51117","51","117","S","Renter","Severe overcrowding","50.1-80% AMI","All"
"Mecklenburg County, Virginia","0.0","161.0","119.0","05000US51117","51","117","D","Renter","Severe overcrowding","50.1-80% AMI","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","120.0","05000US51117","51","117","D","Renter","Severe overcrowding","50.1-80% AMI","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","121.0","05000US51117","51","117","D","Renter","Severe overcrowding","50.1-80% AMI","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","122.0","05000US51117","51","117","S","Renter","Severe overcrowding","80.1-95% AMI","All"
"Mecklenburg County, Virginia","0.0","161.0","123.0","05000US51117","51","117","D","Renter","Severe overcrowding","80.1-95% AMI","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","124.0","05000US51117","51","117","D","Renter","Severe overcrowding","80.1-95% AMI","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","125.0","05000US51117","51","117","D","Renter","Severe overcrowding","80.1-95% AMI","Non-family household"
"Mecklenburg County, Virginia","0.0","161.0","126.0","05000US51117","51","117","S","Renter","Severe overcrowding","95.1% AMI and above","All"
"Mecklenburg County, Virginia","0.0","161.0","127.0","05000US51117","51","117","D","Renter","Severe overcrowding","95.1% AMI and above","1 family household"
"Mecklenburg County, Virginia","0.0","161.0","128.0","05000US51117","51","117","D","Renter","Severe overcrowding","95.1% AMI and above","2+ families in household"
"Mecklenburg County, Virginia","0.0","161.0","129.0","05000US51117","51","117","D","Renter","Severe overcrowding","95.1% AMI and above","Non-family household"
"Montgomery County, Virginia","32105.0","637.0","1.0","05000US51121","51","121","T","All","All","All","All"
"Montgomery County, Virginia","18305.0","666.0","2.0","05000US51121","51","121","S","Owner","All","All","All"
"Montgomery County, Virginia","18265.0","663.0","3.0","05000US51121","51","121","S","Owner","No overcrowding","All","All"
"Montgomery County, Virginia","1170.0","289.0","4.0","05000US51121","51","121","S","Owner","No overcrowding","30% AMI or less","All"
"Montgomery County, Virginia","330.0","138.0","5.0","05000US51121","51","121","D","Owner","No overcrowding","30% AMI or less","1 family household"
"Montgomery County, Virginia","50.0","80.0","6.0","05000US51121","51","121","D","Owner","No overcrowding","30% AMI or less","2+ families in household"
"Montgomery County, Virginia","790.0","204.0","7.0","05000US51121","51","121","D","Owner","No overcrowding","30% AMI or less","Non-family household"
"Montgomery County, Virginia","1545.0","311.0","8.0","05000US51121","51","121","S","Owner","No overcrowding","30.1-50% AMI","All"
"Montgomery County, Virginia","650.0","206.0","9.0","05000US51121","51","121","D","Owner","No overcrowding","30.1-50% AMI","1 family household"
"Montgomery County, Virginia","0.0","161.0","10.0","05000US51121","51","121","D","Owner","No overcrowding","30.1-50% AMI","2+ families in household"
"Montgomery County, Virginia","900.0","234.0","11.0","05000US51121","51","121","D","Owner","No overcrowding","30.1-50% AMI","Non-family household"
"Montgomery County, Virginia","3045.0","416.0","12.0","05000US51121","51","121","S","Owner","No overcrowding","50.1-80% AMI","All"
"Montgomery County, Virginia","1770.0","332.0","13.0","05000US51121","51","121","D","Owner","No overcrowding","50.1-80% AMI","1 family household"
"Montgomery County, Virginia","125.0","133.0","14.0","05000US51121","51","121","D","Owner","No overcrowding","50.1-80% AMI","2+ families in household"
"Montgomery County, Virginia","1150.0","295.0","15.0","05000US51121","51","121","D","Owner","No overcrowding","50.1-80% AMI","Non-family household"
"Montgomery County, Virginia","1155.0","253.0","16.0","05000US51121","51","121","S","Owner","No overcrowding","80.1-95% AMI","All"
"Montgomery County, Virginia","900.0","223.0","17.0","05000US51121","51","121","D","Owner","No overcrowding","80.1-95% AMI","1 family household"
"Montgomery County, Virginia","0.0","161.0","18.0","05000US51121","51","121","D","Owner","No overcrowding","80.1-95% AMI","2+ families in household"
"Montgomery County, Virginia","255.0","122.0","19.0","05000US51121","51","121","D","Owner","No overcrowding","80.1-95% AMI","Non-family household"
"Montgomery County, Virginia","11350.0","684.0","20.0","05000US51121","51","121","S","Owner","No overcrowding","95.1% AMI and above","All"
"Montgomery County, Virginia","9455.0","652.0","21.0","05000US51121","51","121","D","Owner","No overcrowding","95.1% AMI and above","1 family household"
"Montgomery County, Virginia","115.0","80.0","22.0","05000US51121","51","121","D","Owner","No overcrowding","95.1% AMI and above","2+ families in household"
"Montgomery County, Virginia","1780.0","355.0","23.0","05000US51121","51","121","D","Owner","No overcrowding","95.1% AMI and above","Non-family household"
"Montgomery County, Virginia","40.0","49.0","24.0","05000US51121","51","121","S","Owner","Moderate overcrowding","All","All"
"Montgomery County, Virginia","20.0","37.0","25.0","05000US51121","51","121","S","Owner","Moderate overcrowding","30% AMI or less","All"
"Montgomery County, Virginia","20.0","37.0","26.0","05000US51121","51","121","D","Owner","Moderate overcrowding","30% AMI or less","1 family household"
"Montgomery County, Virginia","0.0","161.0","27.0","05000US51121","51","121","D","Owner","Moderate overcrowding","30% AMI or less","2+ families in household"
"Montgomery County, Virginia","0.0","161.0","28.0","05000US51121","51","121","D","Owner","Moderate overcrowding","30% AMI or less","Non-family household"
"Montgomery County, Virginia","0.0","161.0","29.0","05000US51121","51","121","S","Owner","Moderate overcrowding","30.1-50% AMI","All"
"Montgomery County, Virginia","0.0","161.0","30.0","05000US51121","51","121","D","Owner","Moderate overcrowding","30.1-50% AMI","1 family household"
"Montgomery County, Virginia","0.0","161.0","31.0","05000US51121","51","121","D","Owner","Moderate overcrowding","30.1-50% AMI","2+ families in household"
"Montgomery County, Virginia","0.0","161.0","32.0","05000US51121","51","121","D","Owner","Moderate overcrowding","30.1-50% AMI","Non-family household"
"Montgomery County, Virginia","20.0","38.0","33.0","05000US51121","51","121","S","Owner","Moderate overcrowding","50.1-80% AMI","All"
"Montgomery County, Virginia","20.0","38.0","34.0","05000US51121","51","121","D","Owner","Moderate overcrowding","50.1-80% AMI","1 family household"
"Montgomery County, Virginia","0.0","161.0","35.0","05000US51121","51","121","D","Owner","Moderate overcrowding","50.1-80% AMI","2+ families in household"
"Montgomery County, Virginia","0.0","161.0","36.0","05000US51121","51","121","D","Owner","Moderate overcrowding","50.1-80% AMI","Non-family household"
"Montgomery County, Virginia","0.0","161.0","37.0","05000US51121","51","121","S","Owner","Moderate overcrowding","80.1-95% AMI","All"
"Montgomery County, Virginia","0.0","161.0","38.0","05000US51121","51","121","D","Owner","Moderate overcrowding","80.1-95% AMI","1 family household"
"Montgomery County, Virginia","0.0","161.0","39.0","05000US51121","51","121","D","Owner","Moderate overcrowding","80.1-95% AMI","2+ families in household"
"Montgomery County, Virginia","0.0","161.0","40.0","05000US51121","51","121","D","Owner","Moderate overcrowding","80.1-95% AMI","Non-family household"
"Montgomery County, Virginia","0.0","161.0","41.0","05000US51121","51","121","S","Owner","Moderate overcrowding","95.1% AMI and above","All"
"Montgomery County, Virginia","0.0","161.0","42.0","05000US51121","51","121","D","Owner","Moderate overcrowding","95.1% AMI and above","1 family household"
"Montgomery County, Virginia","0.0","161.0","43.0","05000US51121","51","121","D","Owner","Moderate overcrowding","95.1% AMI and above","2+ families in household"
"Montgomery County, Virginia","0.0","161.0","44.0","05000US51121","51","121","D","Owner","Moderate overcrowding","95.1% AMI and above","Non-family household"
"Montgomery County, Virginia","0.0","161.0","45.0","05000US51121","51","121","S","Owner","Severe overcrowding","All","All"
"Montgomery County, Virginia","0.0","161.0","46.0","05000US51121","51","121","S","Owner","Severe overcrowding","30% AMI or less","All"
"Montgomery County, Virginia","0.0","161.0","47.0","05000US51121","51","121","D","Owner","Severe overcrowding","30% AMI or less","1 family household"
"Montgomery County, Virginia","0.0","161.0","48.0","05000US51121","51","121","D","Owner","Severe overcrowding","30% AMI or less","2+ families in household"
"Montgomery County, Virginia","0.0","161.0","49.0","05000US51121","51","121","D","Owner","Severe overcrowding","30% AMI or less","Non-family household"
"Montgomery County, Virginia","0.0","161.0","50.0","05000US51121","51","121","S","Owner","Severe overcrowding","30.1-50% AMI","All"
"Montgomery County, Virginia","0.0","161.0","51.0","05000US51121","51","121","D","Owner","Severe overcrowding","30.1-50% AMI","1 family household"
"Montgomery County, Virginia","0.0","161.0","52.0","05000US51121","51","121","D","Owner","Severe overcrowding","30.1-50% AMI","2+ families in household"
"Montgomery County, Virginia","0.0","161.0","53.0","05000US51121","51","121","D","Owner","Severe overcrowding","30.1-50% AMI","Non-family household"
"Montgomery County, Virginia","0.0","161.0","54.0","05000US51121","51","121","S","Owner","Severe overcrowding","50.1-80% AMI","All"
"Montgomery County, Virginia","0.0","161.0","55.0","05000US51121","51","121","D","Owner","Severe overcrowding","50.1-80% AMI","1 family household"
"Montgomery County, Virginia","0.0","161.0","56.0","05000US51121","51","121","D","Owner","Severe overcrowding","50.1-80% AMI","2+ families in household"
"Montgomery County, Virginia","0.0","161.0","57.0","05000US51121","51","121","D","Owner","Severe overcrowding","50.1-80% AMI","Non-family household"
"Montgomery County, Virginia","0.0","161.0","58.0","05000US51121","51","121","S","Owner","Severe overcrowding","80.1-95% AMI","All"
"Montgomery County, Virginia","0.0","161.0","59.0","05000US51121","51","121","D","Owner","Severe overcrowding","80.1-95% AMI","1 family household"
"Montgomery County, Virginia","0.0","161.0","60.0","05000US51121","51","121","D","Owner","Severe overcrowding","80.1-95% AMI","2+ families in household"
"Montgomery County, Virginia","0.0","161.0","61.0","05000US51121","51","121","D","Owner","Severe overcrowding","80.1-95% AMI","Non-family household"
"Montgomery County, Virginia","0.0","161.0","62.0","05000US51121","51","121","S","Owner","Severe overcrowding","95.1% AMI and above","All"
"Montgomery County, Virginia","0.0","161.0","63.0","05000US51121","51","121","D","Owner","Severe overcrowding","95.1% AMI and above","1 family household"
"Montgomery County, Virginia","0.0","161.0","64.0","05000US51121","51","121","D","Owner","Severe overcrowding","95.1% AMI and above","2+ families in household"
"Montgomery County, Virginia","0.0","161.0","65.0","05000US51121","51","121","D","Owner","Severe overcrowding","95.1% AMI and above","Non-family household"
"Montgomery County, Virginia","13800.0","846.0","66.0","05000US51121","51","121","S","Renter","All","All","All"
"Montgomery County, Virginia","13625.0","868.0","67.0","05000US51121","51","121","S","Renter","No overcrowding","All","All"
"Montgomery County, Virginia","4805.0","611.0","68.0","05000US51121","51","121","S","Renter","No overcrowding","30% AMI or less","All"
"Montgomery County, Virginia","950.0","333.0","69.0","05000US51121","51","121","D","Renter","No overcrowding","30% AMI or less","1 family household"
"Montgomery County, Virginia","0.0","161.0","70.0","05000US51121","51","121","D","Renter","No overcrowding","30% AMI or less","2+ families in household"
"Montgomery County, Virginia","3855.0","548.0","71.0","05000US51121","51","121","D","Renter","No overcrowding","30% AMI or less","Non-family household"
"Montgomery County, Virginia","2745.0","601.0","72.0","05000US51121","51","121","S","Renter","No overcrowding","30.1-50% AMI","All"
"Montgomery County, Virginia","845.0","354.0","73.0","05000US51121","51","121","D","Renter","No overcrowding","30.1-50% AMI","1 family household"
"Montgomery County, Virginia","0.0","161.0","74.0","05000US51121","51","121","D","Renter","No overcrowding","30.1-50% AMI","2+ families in household"
"Montgomery County, Virginia","1900.0","455.0","75.0","05000US51121","51","121","D","Renter","No overcrowding","30.1-50% AMI","Non-family household"
"Montgomery County, Virginia","2715.0","583.0","76.0","05000US51121","51","121","S","Renter","No overcrowding","50.1-80% AMI","All"
"Montgomery County, Virginia","890.0","281.0","77.0","05000US51121","51","121","D","Renter","No overcrowding","50.1-80% AMI","1 family household"
"Montgomery County, Virginia","0.0","161.0","78.0","05000US51121","51","121","D","Renter","No overcrowding","50.1-80% AMI","2+ families in household"
"Montgomery County, Virginia","1825.0","465.0","79.0","05000US51121","51","121","D","Renter","No overcrowding","50.1-80% AMI","Non-family household"
"Montgomery County, Virginia","865.0","283.0","80.0","05000US51121","51","121","S","Renter","No overcrowding","80.1-95% AMI","All"
